seqname	start	stop	strand	gene_id	gene_biotype	gene_name
19	5610288	5611705	+	ENSMUSG00000117861	lncRNA	1810058N15Rik
19	5618053	5621289	+	ENSMUSG00000049562	protein_coding	Ap5b1
19	5651901	5657047	+	ENSMUSG00000024925	protein_coding	Rnaseh2c
19	26582450	26755722	+	ENSMUSG00000024921	protein_coding	Smarca2
19	26598222	26600819	-	ENSMUSG00000093628	lncRNA	Gm20616
19	26746201	26801307	-	ENSMUSG00000093772	lncRNA	4931403E22Rik
19	26779475	26780618	+	ENSMUSG00000118331	processed_pseudogene	Gm18380
19	26863281	26866047	+	ENSMUSG00000074913	protein_coding	Gm815
19	27003381	27003714	+	ENSMUSG00000118313	processed_pseudogene	Gm50121
19	27079351	27092885	-	ENSMUSG00000118209	lncRNA	Gm35438
19	27122716	27169409	-	ENSMUSG00000118020	lncRNA	Gm35438
19	5653042	5660265	-	ENSMUSG00000024926	protein_coding	Kat5
19	5687511	5698158	+	ENSMUSG00000024927	protein_coding	Rela
19	27193884	27231631	+	ENSMUSG00000024924	protein_coding	Vldlr
19	27299988	27314579	+	ENSMUSG00000047298	protein_coding	Kcnv2
19	27322149	27351332	+	ENSMUSG00000117752	lncRNA	Gm35554
19	27343472	27343967	+	ENSMUSG00000117705	processed_pseudogene	Gm50113
19	27366098	27407225	-	ENSMUSG00000041360	protein_coding	Pum3
19	27489908	27490679	+	ENSMUSG00000118072	processed_pseudogene	Gm50101
19	27681276	27681407	-	ENSMUSG00000088266	snoRNA	Gm24782
19	27739121	27988566	-	ENSMUSG00000040929	protein_coding	Rfx3
19	57021165	57303351	-	ENSMUSG00000025085	protein_coding	Ablim1
19	27835458	27835897	+	ENSMUSG00000092617	processed_pseudogene	Gm8412
19	27971597	27973093	+	ENSMUSG00000092182	lncRNA	Gm20407
19	28010864	28011341	+	ENSMUSG00000117788	processed_pseudogene	Gm5517
19	28066256	28067164	+	ENSMUSG00000101084	lncRNA	Gm28228
19	28123496	28123703	-	ENSMUSG00000117862	processed_pseudogene	Gm35781
19	28236251	28657477	-	ENSMUSG00000052942	protein_coding	Glis3
19	28557933	28560694	-	ENSMUSG00000089952	lncRNA	4933413C19Rik
19	28655624	28697427	+	ENSMUSG00000097735	lncRNA	D930032P07Rik
19	28719559	28719951	-	ENSMUSG00000067351	processed_pseudogene	Rps15a-ps2
19	28740561	28740830	-	ENSMUSG00000090737	processed_pseudogene	Gm6788
19	5701213	5713735	-	ENSMUSG00000056917	protein_coding	Sipa1
19	28789806	28790602	-	ENSMUSG00000098069	processed_pseudogene	Gm26942
19	28812449	28891360	+	ENSMUSG00000024935	protein_coding	Slc1a1
19	28839730	28841107	-	ENSMUSG00000089993	processed_pseudogene	Gm5822
19	57599466	58121775	+	ENSMUSG00000054843	protein_coding	Atrnl1
19	58039599	58039668	+	ENSMUSG00000093757	miRNA	Mir5623
19	58080246	58084463	-	ENSMUSG00000117871	lncRNA	Gm50287
19	58192571	58224479	+	ENSMUSG00000087002	lncRNA	Gm16277
19	28870442	28945200	-	ENSMUSG00000064202	protein_coding	Spata6l
19	58224036	58444341	-	ENSMUSG00000025089	protein_coding	Gfra1
19	58477713	58478034	+	ENSMUSG00000118253	processed_pseudogene	Gm50185
19	58500424	58541517	+	ENSMUSG00000025090	protein_coding	Ccdc172
19	58594761	58618185	+	ENSMUSG00000100001	lncRNA	1810007D17Rik
19	58640930	58670220	+	ENSMUSG00000046008	protein_coding	Pnlip
19	58683953	58684609	+	ENSMUSG00000118223	lncRNA	1810035K13Rik
19	58717319	58732601	+	ENSMUSG00000042179	protein_coding	Pnliprp1
19	5714663	5738936	-	ENSMUSG00000054874	protein_coding	Pcnx3
19	58748151	58765966	+	ENSMUSG00000025091	protein_coding	Pnliprp2
19	5729032	5729104	-	ENSMUSG00000098568	miRNA	Mir6987
19	29065003	29067655	-	ENSMUSG00000118320	processed_pseudogene	Gm50425
19	58774235	58782893	-	ENSMUSG00000026931	protein_coding	1700019N19Rik
19	58775040	58775123	-	ENSMUSG00002076056	misc_RNA	Gm54579
19	58778627	58779007	+	ENSMUSG00000091410	processed_pseudogene	Gm17150
19	29078775	29121329	+	ENSMUSG00000024785	protein_coding	Rcl1
19	5738770	5752893	+	ENSMUSG00000004054	protein_coding	Map3k11
19	29112679	29112775	+	ENSMUSG00000065556	miRNA	Mir101b
19	5739264	5740038	-	ENSMUSG00000118077	lncRNA	Gm50315
19	29137518	29138162	+	ENSMUSG00000068466	processed_pseudogene	Gm5518
19	5754395	5757137	+	ENSMUSG00000024936	protein_coding	Kcnk7
19	58784182	58932086	-	ENSMUSG00000025092	protein_coding	Hspa12a
19	58900105	58900191	-	ENSMUSG00000092813	miRNA	Mir3086
19	58931857	58959853	+	ENSMUSG00000048029	protein_coding	Eno4
19	29229228	29290480	+	ENSMUSG00000024789	protein_coding	Jak2
19	29298744	29302756	-	ENSMUSG00000050957	protein_coding	Insl6
19	29308570	29312070	-	ENSMUSG00000039097	protein_coding	Rln1
19	58961788	59064532	-	ENSMUSG00000041362	protein_coding	Shtn1
19	59076003	59077386	+	ENSMUSG00000118377	processed_pseudogene	Gm9276
19	59154619	59158488	-	ENSMUSG00000006270	protein_coding	Vax1
19	59169087	59169864	+	ENSMUSG00000117834	processed_pseudogene	Gm50429
19	59207646	59225806	+	ENSMUSG00000040901	protein_coding	Kcnk18
19	59247944	59249851	-	ENSMUSG00000101630	lncRNA	Gm29261
19	29325999	29344790	-	ENSMUSG00000016495	protein_coding	Plgrkt
19	59249328	59284444	+	ENSMUSG00000025094	protein_coding	Slc18a2
19	29344855	29365495	+	ENSMUSG00000016496	protein_coding	Cd274
19	29350817	29361871	-	ENSMUSG00000117964	lncRNA	Gm36043
19	59285610	59334212	-	ENSMUSG00000074746	protein_coding	Pdzd8
19	59310803	59311198	+	ENSMUSG00000067038	processed_pseudogene	Rps12-ps3
19	59326008	59326401	+	ENSMUSG00000118276	processed_pseudogene	Gm50440
19	59378216	59387639	+	ENSMUSG00000110210	lncRNA	Gm33756
19	59446804	59453789	+	ENSMUSG00000043969	protein_coding	Emx2
19	59481568	59547823	+	ENSMUSG00000100119	lncRNA	2700089I24Rik
19	59528883	59529410	+	ENSMUSG00000118118	processed_pseudogene	Gm18161
19	29388319	29448561	+	ENSMUSG00000016498	protein_coding	Pdcd1lg2
19	59649755	59669638	+	ENSMUSG00000118031	lncRNA	Gm19956
19	59679166	59679532	+	ENSMUSG00000118190	lncRNA	Gm50411
19	59884673	59889494	-	ENSMUSG00000090965	lncRNA	Gm17203
19	59891316	59932086	-	ENSMUSG00000040022	protein_coding	Rab11fip2
19	59932154	59936830	+	ENSMUSG00000091378	lncRNA	Gm4219
19	60067864	60076089	+	ENSMUSG00000118291	processed_pseudogene	Csf1r-ps
19	60081892	60082363	-	ENSMUSG00000118166	processed_pseudogene	Gm50296
19	60187018	60215133	-	ENSMUSG00000057858	protein_coding	Fam204a
19	60214766	60216110	+	ENSMUSG00000043623	pseudogene	4933412A08Rik
19	60230285	60232013	+	ENSMUSG00000099678	lncRNA	Gm28351
19	60455170	60456742	-	ENSMUSG00000045052	protein_coding	Prlhr
19	5757404	5776345	-	ENSMUSG00000024937	protein_coding	Ehbp1l1
19	5778115	5779681	-	ENSMUSG00000024939	protein_coding	Fam89b
19	5778116	5781741	-	ENSMUSG00000118125	protein_coding	Gm50387
19	29499682	29584229	+	ENSMUSG00000038658	protein_coding	Ric1
19	5780331	5781760	-	ENSMUSG00000079478	protein_coding	Znrd2
19	60513134	60569463	-	ENSMUSG00000033417	protein_coding	Cacul1
19	60568967	60569055	+	ENSMUSG00002075851	miRNA	Gm54602
19	60599725	60614223	+	ENSMUSG00000117790	lncRNA	Gm46652
19	60744425	60748352	+	ENSMUSG00000072437	protein_coding	Nanos1
19	60749555	60779096	-	ENSMUSG00000024991	protein_coding	Eif3a
19	60762767	60762835	-	ENSMUSG00000118735	miRNA	Mir3084-2
19	60762768	60762899	-	ENSMUSG00002075991	snoRNA	Snora19
19	60763959	60764077	-	ENSMUSG00002075125	snoRNA	Gm54606
19	29585614	29625815	-	ENSMUSG00000046324	protein_coding	Ermp1
19	29675224	29686034	+	ENSMUSG00000024806	protein_coding	Mlana
19	5790932	5808560	+	ENSMUSG00000024940	protein_coding	Ltbp3
19	60800023	60824665	+	ENSMUSG00000024993	protein_coding	Dennd10
19	29691802	29783389	-	ENSMUSG00000046138	protein_coding	9930021J03Rik
19	29784063	29787496	+	ENSMUSG00000118251	lncRNA	Gm50373
19	60803887	60804254	-	ENSMUSG00000083036	processed_pseudogene	Gm15959
19	29785800	29790374	-	ENSMUSG00000074909	protein_coding	Ranbp6
19	29851591	29852617	-	ENSMUSG00000117883	processed_pseudogene	Gm50380
19	60825715	60849917	-	ENSMUSG00000063698	protein_coding	Sfxn4
19	60852489	60862994	-	ENSMUSG00000024997	protein_coding	Prdx3
19	29902514	29938118	+	ENSMUSG00000024810	protein_coding	Il33
19	29963499	29963664	+	ENSMUSG00000087937	snRNA	Gm26046
19	29981190	29983418	+	ENSMUSG00000024815	protein_coding	Trpd52l3
19	60878187	61084406	+	ENSMUSG00000003228	protein_coding	Grk5
19	60955111	60955690	-	ENSMUSG00000096578	processed_pseudogene	Gm9529
19	61001855	61001983	-	ENSMUSG00000088894	snoRNA	Gm22520
19	30007913	30071122	+	ENSMUSG00000024817	protein_coding	Uhrf2
19	5808379	5821447	-	ENSMUSG00000024941	protein_coding	Scyl1
19	30075847	30152829	-	ENSMUSG00000024827	protein_coding	Gldc
19	30138020	30138397	+	ENSMUSG00000058607	processed_pseudogene	Rpl31-ps20
19	30210342	30217087	+	ENSMUSG00000024863	protein_coding	Mbl2
19	30238841	30238917	-	ENSMUSG00002075891	miRNA	Gm54628
19	30242280	30242560	+	ENSMUSG00002075253	misc_RNA	Gm54629
19	30468103	30468685	-	ENSMUSG00000118374	processed_pseudogene	Gm17885
19	30508876	30509329	-	ENSMUSG00000117953	processed_pseudogene	Gm50264
19	30516328	30516945	-	ENSMUSG00000058816	processed_pseudogene	Ppp1r2-ps3
19	30523263	30527065	-	ENSMUSG00000024868	protein_coding	Dkk1
19	30541889	31742433	-	ENSMUSG00000052920	protein_coding	Prkg1
19	30681481	30681798	+	ENSMUSG00002076671	misc_RNA	Gm54631
19	31060237	31064469	+	ENSMUSG00000053536	protein_coding	Cstf2t
19	31089946	31090495	+	ENSMUSG00000118011	processed_pseudogene	Gm50266
19	31846164	31926395	+	ENSMUSG00000052595	protein_coding	A1cf
19	31891044	31891951	+	ENSMUSG00000114443	processed_pseudogene	Gm19241
19	31927484	31929761	+	ENSMUSG00000118366	lncRNA	9130016M20Rik
19	31959997	32085611	-	ENSMUSG00000024887	protein_coding	Asah2
19	32100127	32367114	-	ENSMUSG00000040451	protein_coding	Sgms1
19	32181582	32186673	-	ENSMUSG00000118064	lncRNA	Gm50210
19	32400592	32400976	+	ENSMUSG00000118355	processed_pseudogene	Gm38616
19	32417341	32418424	-	ENSMUSG00000118329	processed_pseudogene	Gm9563
19	32443265	32443978	-	ENSMUSG00000062456	protein_coding	Rpl9-ps6
19	32463169	32492764	+	ENSMUSG00000024896	protein_coding	Minpp1
19	32463323	32465598	+	ENSMUSG00000118106	TEC	Gm54639
19	33425013	33425198	-	ENSMUSG00000118289	processed_pseudogene	Gm19724
19	33437009	33450591	-	ENSMUSG00000086875	unprocessed_pseudogene	Lipo5
19	33475437	33495180	-	ENSMUSG00000079344	protein_coding	Lipo4
19	33527598	33527797	-	ENSMUSG00000118121	processed_pseudogene	Gm50233
19	33532560	33739351	-	ENSMUSG00000024766	protein_coding	Lipo3
19	33565601	33567407	-	ENSMUSG00000118513	unprocessed_pseudogene	
19	33570007	33570113	-	ENSMUSG00002075994	miRNA	Gm54644
19	33590107	33602652	-	ENSMUSG00000086812	protein_coding	Gm8978
19	33645669	33645863	-	ENSMUSG00000118360	processed_pseudogene	Gm19755
19	33650729	33650941	-	ENSMUSG00000117667	processed_pseudogene	Gm18293
19	33651473	33665881	-	ENSMUSG00000085924	unprocessed_pseudogene	Gm8980
19	33697070	33728759	-	ENSMUSG00000087303	protein_coding	Lipo2
19	33752898	33764859	-	ENSMUSG00000079342	protein_coding	Lipo1
19	33800308	33802468	+	ENSMUSG00000037603	processed_pseudogene	Gm5519
19	33816227	33819998	-	ENSMUSG00000085934	unprocessed_pseudogene	Gm8988
19	33830564	33849607	-	ENSMUSG00000117821	unprocessed_pseudogene	Gm50120
19	33931635	33931741	+	ENSMUSG00000065380	snRNA	Gm23095
19	33938587	33954210	+	ENSMUSG00000024768	protein_coding	Lipf
19	33985690	34025235	+	ENSMUSG00000024771	protein_coding	Lipk
19	34033540	34033875	-	ENSMUSG00000118302	processed_pseudogene	Gm31300
19	34044758	34062318	+	ENSMUSG00000024770	protein_coding	Lipn
19	34046331	34046454	+	ENSMUSG00002075813	miRNA	Gm54653
19	34078333	34100087	+	ENSMUSG00000056078	protein_coding	Lipm
19	34098869	34143453	-	ENSMUSG00000024774	protein_coding	Ankrd22
19	34169629	34217733	+	ENSMUSG00000024776	protein_coding	Stambpl1
19	34218490	34232990	-	ENSMUSG00000035783	protein_coding	Acta2
19	34261680	34261937	-	ENSMUSG00000118066	processed_pseudogene	Gm50239
19	34268066	34305172	+	ENSMUSG00000024778	protein_coding	Fas
19	34271537	34271695	+	ENSMUSG00002075250	misc_RNA	Gm54659
19	34373047	34373155	-	ENSMUSG00002076079	miRNA	Gm54660
19	34451178	34452564	-	ENSMUSG00000050370	protein_coding	Ch25h
19	34452208	34458946	+	ENSMUSG00000097558	lncRNA	Gm26902
19	34469718	34504874	-	ENSMUSG00000024781	protein_coding	Lipa
19	34526664	34526792	+	ENSMUSG00000118048	processed_pseudogene	Gm50257
19	34528094	34553819	+	ENSMUSG00000045932	protein_coding	Ifit2
19	34560931	34566131	+	ENSMUSG00000074896	protein_coding	Ifit3
19	34570291	34579356	-	ENSMUSG00000079339	protein_coding	Ifit1bl1
19	34585370	34590801	+	ENSMUSG00000062488	protein_coding	Ifit3b
19	6234418	6274255	+	ENSMUSG00000024786	protein_coding	Majin
19	34594449	34618143	-	ENSMUSG00000067297	protein_coding	Ifit1bl2
19	34601082	34602007	+	ENSMUSG00000118260	processed_pseudogene	Cnn2-ps
19	34618271	34627409	+	ENSMUSG00000034459	protein_coding	Ifit1
19	6276410	6277798	+	ENSMUSG00000024784	protein_coding	Gpha2
19	34645803	34724689	-	ENSMUSG00000009378	protein_coding	Slc16a12
19	34687408	34688416	+	ENSMUSG00000118098	processed_pseudogene	Gm18425
19	34727910	34728013	+	ENSMUSG00002074940	miRNA	Gm54666
19	34751281	34751851	+	ENSMUSG00000118083	processed_pseudogene	Gm50173
19	34773578	34773738	+	ENSMUSG00000088212	snRNA	Gm22082
19	34781662	34782159	+	ENSMUSG00000117945	processed_pseudogene	Gm50116
19	6277795	6285902	-	ENSMUSG00000024777	protein_coding	Ppp2r5b
19	34784340	34856855	-	ENSMUSG00000033610	protein_coding	Pank1
19	34798087	34798173	-	ENSMUSG00000065594	miRNA	Mir107
19	6291698	6312365	+	ENSMUSG00000024773	protein_coding	Atg2a
19	6314673	6314758	+	ENSMUSG00000065582	miRNA	Mir194-2
19	6314874	6314962	+	ENSMUSG00000065523	miRNA	Mir192
19	6318825	6326635	-	ENSMUSG00000085196	lncRNA	Gm14963
19	6326755	6350126	+	ENSMUSG00000024772	protein_coding	Ehd1
19	6356486	6375682	+	ENSMUSG00000024769	protein_coding	Cdc42bpg
19	6381084	6381483	-	ENSMUSG00000117681	processed_pseudogene	Gm50198
19	34899761	34953145	+	ENSMUSG00000024795	protein_coding	Kif20b
19	34942796	34942869	+	ENSMUSG00000089151	miRNA	Mir1950
19	35029362	35030077	-	ENSMUSG00000101966	processed_pseudogene	Gm5248
19	35031865	35060840	+	ENSMUSG00000117865	lncRNA	Gm50137
19	35094683	35110851	+	ENSMUSG00000117973	lncRNA	Gm50140
19	35180635	35180766	+	ENSMUSG00000089087	snoRNA	Gm24006
19	35253853	35253922	-	ENSMUSG00002075816	miRNA	Gm54676
19	35583074	35583204	-	ENSMUSG00002076303	rRNA	Gm54677
19	35677749	35743527	-	ENSMUSG00000118212	lncRNA	Gm41836
19	35737333	35737465	-	ENSMUSG00000077205	snoRNA	Gm25611
19	35936134	36034907	-	ENSMUSG00000024798	protein_coding	Htr7
19	36061116	36082177	+	ENSMUSG00000024800	protein_coding	Rpp30
19	36089361	36097499	-	ENSMUSG00000024803	protein_coding	Ankrd1
19	36159980	36199018	+	ENSMUSG00000117998	lncRNA	Gm32081
19	36229127	36233736	+	ENSMUSG00000118032	lncRNA	Gm50147
19	36325014	36325698	-	ENSMUSG00000114859	lncRNA	Gm47735
19	3103071	3247732	-	ENSMUSG00000100969	lncRNA	1700030N03Rik
19	3184645	3184959	+	ENSMUSG00000117761	IG_V_pseudogene	Gm50428
19	3186984	3187090	-	ENSMUSG00000118966	snRNA	Gm25431
19	3192760	3193065	+	ENSMUSG00000118182	IG_V_pseudogene	Gm50427
19	3206623	3207012	+	ENSMUSG00000117928	processed_pseudogene	Gm42068
19	3234959	3235273	+	ENSMUSG00000118393	IG_V_pseudogene	Gm50426
19	3255607	3256258	+	ENSMUSG00000118052	transcribed_processed_pseudogene	Gm50432
19	3298804	3300214	+	ENSMUSG00000118203	processed_pseudogene	Gm7798
19	3303518	3305067	-	ENSMUSG00000117886	processed_pseudogene	Gm2106
19	6385009	6390921	+	ENSMUSG00000024947	protein_coding	Men1
19	36325709	36438370	+	ENSMUSG00000024805	protein_coding	Pcgf5
19	36338743	36339211	+	ENSMUSG00000114285	processed_pseudogene	Gm47773
19	36362192	36362297	-	ENSMUSG00002076963	snRNA	Gm54684
19	36381847	36383510	+	ENSMUSG00000114409	processed_pseudogene	Gm9042
19	36426392	36428557	-	ENSMUSG00000114235	lncRNA	F530104D19Rik
19	3309076	3333017	-	ENSMUSG00000024831	protein_coding	Ighmbp2
19	3332901	3342837	+	ENSMUSG00000024829	protein_coding	Mrpl21
19	3338920	3338983	+	ENSMUSG00000099261	miRNA	Mir6984
19	3366782	3367581	-	ENSMUSG00000118213	processed_pseudogene	Gm50307
19	3372334	3435733	+	ENSMUSG00000024900	protein_coding	Cpt1a
19	36532039	36598535	+	ENSMUSG00000041180	protein_coding	Hectd2
19	3438857	3457823	+	ENSMUSG00000024905	protein_coding	Tesmin
19	3459915	3464544	-	ENSMUSG00000024907	protein_coding	Gal
19	6391165	6405645	+	ENSMUSG00000024948	protein_coding	Map4k2
19	36903479	36990152	+	ENSMUSG00000040565	protein_coding	Btaf1
19	6396510	6396574	+	ENSMUSG00000099230	miRNA	Mir6989
19	3504928	3625749	-	ENSMUSG00000024908	protein_coding	Ppp6r3
19	3536090	3538014	+	ENSMUSG00000114315	lncRNA	Gm48696
19	3540309	3540413	+	ENSMUSG00000075908	snRNA	Gm23940
19	3577104	3578613	+	ENSMUSG00000114302	lncRNA	Gm48683
19	3634828	3736564	-	ENSMUSG00000024913	protein_coding	Lrp5
19	3739686	3758176	-	ENSMUSG00000118249	lncRNA	Gm36608
19	3758293	3767881	+	ENSMUSG00000035372	protein_coding	1810055G02Rik
19	3763044	3769573	-	ENSMUSG00000117739	lncRNA	Gm36787
19	3780473	3781012	-	ENSMUSG00000118231	processed_pseudogene	Gm2141
19	3782094	3782340	-	ENSMUSG00000118096	processed_pseudogene	Gm50374
19	3790225	3792537	-	ENSMUSG00000117773	lncRNA	Gm50375
19	6413720	6428060	+	ENSMUSG00000024949	protein_coding	Sf1
19	6434429	6448489	+	ENSMUSG00000032648	protein_coding	Pygm
19	37509327	37672507	+	ENSMUSG00000053799	protein_coding	Exoc6
19	37674029	37681846	+	ENSMUSG00000062432	protein_coding	Cyp26c1
19	37686246	37689984	+	ENSMUSG00000024987	protein_coding	Cyp26a1
19	37711235	37711871	-	ENSMUSG00000117989	processed_pseudogene	Gm9066
19	37772714	37774032	+	ENSMUSG00000117939	processed_pseudogene	Gm9067
19	37858718	37859567	+	ENSMUSG00000118115	processed_pseudogene	Gm4757
19	6449370	6465246	+	ENSMUSG00000032946	protein_coding	Rasgrp2
19	6459430	6468636	-	ENSMUSG00000084876	lncRNA	Gm14965
19	3817421	3868303	+	ENSMUSG00000045098	protein_coding	Kmt5b
19	3848615	3902419	-	ENSMUSG00000082848	lncRNA	Gm16066
19	6468761	6594199	+	ENSMUSG00000033768	protein_coding	Nrxn2
19	37887484	38032025	-	ENSMUSG00000048612	protein_coding	Myof
19	6507449	6510137	-	ENSMUSG00000117897	TEC	Gm50151
19	6580741	6582041	-	ENSMUSG00000052188	lncRNA	Gm14964
19	38040222	38042976	-	ENSMUSG00000069554	lncRNA	I830134H01Rik
19	6585875	6593062	-	ENSMUSG00000061742	protein_coding	Slc22a12
19	38043459	38062871	+	ENSMUSG00000024989	protein_coding	Cep55
19	38060377	38060501	+	ENSMUSG00000064646	snoRNA	Gm23300
19	38085519	38102711	+	ENSMUSG00000054200	protein_coding	Ffar4
19	38105077	38113729	-	ENSMUSG00000024990	protein_coding	Rbp4
19	38121229	38172406	+	ENSMUSG00000024992	protein_coding	Pde6c
19	38176929	38212604	-	ENSMUSG00000054237	protein_coding	Fra10ac1
19	38252984	38300662	+	ENSMUSG00000067242	protein_coding	Lgi1
19	38276399	38276672	+	ENSMUSG00000118242	processed_pseudogene	Gm50141
19	38288531	38303718	-	ENSMUSG00000105709	lncRNA	Gm42723
19	38330627	38331062	-	ENSMUSG00000118381	processed_pseudogene	Gm50150
19	38373014	38373962	-	ENSMUSG00000117920	processed_pseudogene	Gm50155
19	38375411	38376551	-	ENSMUSG00000118335	processed_pseudogene	Gm18936
19	38384428	38394058	+	ENSMUSG00000044026	protein_coding	Slc35g1
19	38461568	38461650	-	ENSMUSG00002075727	misc_RNA	Gm54777
19	38469557	38773474	+	ENSMUSG00000024998	protein_coding	Plce1
19	38691955	38692768	-	ENSMUSG00000117935	processed_pseudogene	Gm8717
19	38737204	38741089	-	ENSMUSG00000101079	lncRNA	Gm28991
19	38776572	38807681	-	ENSMUSG00000024999	protein_coding	Noc3l
19	38825023	38908367	+	ENSMUSG00000048720	protein_coding	Tbc1d12
19	38873686	38873805	+	ENSMUSG00002075032	misc_RNA	Gm54784
19	38919359	38959495	+	ENSMUSG00000025001	protein_coding	Hells
19	38965091	38991733	+	ENSMUSG00000114610	unprocessed_pseudogene	Cyp2c52-ps
19	38995463	39031137	+	ENSMUSG00000025002	protein_coding	Cyp2c55
19	38995470	38995533	-	ENSMUSG00002075482	miRNA	Gm54789
19	39049459	39082388	+	ENSMUSG00000067231	protein_coding	Cyp2c65
19	39102342	39175516	+	ENSMUSG00000067229	protein_coding	Cyp2c66
19	39257849	39319157	+	ENSMUSG00000003053	protein_coding	Cyp2c29
19	39335811	39348847	+	ENSMUSG00000118146	processed_pseudogene	Cyp2c72-ps
19	39378000	39451519	-	ENSMUSG00000032808	protein_coding	Cyp2c38
19	39499306	39556973	+	ENSMUSG00000025003	protein_coding	Cyp2c39
19	39597286	39637495	-	ENSMUSG00000062624	protein_coding	Cyp2c67
19	39677278	39729498	-	ENSMUSG00000074882	protein_coding	Cyp2c68
19	39755515	39801258	-	ENSMUSG00000025004	protein_coding	Cyp2c40
19	7034178	7175422	+	ENSMUSG00000036278	protein_coding	Macrod1
19	39831258	39875243	-	ENSMUSG00000092008	protein_coding	Cyp2c69
19	7064834	7065786	-	ENSMUSG00000117901	lncRNA	Gm54798
19	39934844	39941299	+	ENSMUSG00000117738	processed_pseudogene	Cyp2c71-ps
19	7069366	7083094	-	ENSMUSG00000047787	protein_coding	Flrt1
19	39980868	40000687	+	ENSMUSG00000042248	protein_coding	Cyp2c37
19	40026384	40062271	-	ENSMUSG00000067225	protein_coding	Cyp2c54
19	7175567	7183681	-	ENSMUSG00000024767	protein_coding	Otub1
19	7192518	7194981	-	ENSMUSG00000035885	protein_coding	Cox8a
19	40078132	40102394	+	ENSMUSG00000054827	protein_coding	Cyp2c50
19	7203033	7218548	-	ENSMUSG00000024764	protein_coding	Naa40
19	7224074	7224177	+	ENSMUSG00000119835	snRNA	Gm22113
19	7237306	7237426	+	ENSMUSG00002075307	rRNA	Gm54802
19	40141797	40175777	-	ENSMUSG00000060613	protein_coding	Cyp2c70
19	40179482	40182814	+	ENSMUSG00000117785	processed_pseudogene	Gm5827
19	40200826	40201823	+	ENSMUSG00000098091	processed_pseudogene	Gm16470
19	40209617	40260286	-	ENSMUSG00000055044	protein_coding	Pdlim1
19	40270721	40271141	+	ENSMUSG00000117793	processed_pseudogene	Gm5693
19	7244690	7252590	+	ENSMUSG00000024968	protein_coding	Rcor2
19	40283197	40502223	-	ENSMUSG00000025006	protein_coding	Sorbs1
19	40286415	40287999	+	ENSMUSG00000114796	lncRNA	A930028N01Rik
19	7252761	7319225	-	ENSMUSG00000024969	protein_coding	Mark2
19	7275023	7281893	+	ENSMUSG00000091558	lncRNA	Gm17227
19	7331443	7360359	-	ENSMUSG00000024970	protein_coding	Spindoc
